Sample File	C:\Users\Administrator\Dropbox\Cziczo Group Data\Death Star\InletSystem\SPIDER-Lab\OPS-data\07212017\07252017.O30
Instrument Model	3330
Instrument Serial Number	3330110901
Sample Length (s)	1
Alarm Set	No
Dead Time Correction Applied	Yes
Units	dW/dlogDp
Weight	Number
Refractive Index Applied	No

																LB	0.3	0.374	0.465	0.579	0.721	0.897	1.117	1.391	1.732	2.156	2.685	3.343	4.162	5.182	6.451	8.032	
																UB	0.374	0.465	0.579	0.721	0.897	1.117	1.391	1.732	2.156	2.685	3.343	4.162	5.182	6.451	8.032	10	
																LB with RI	0.3	0.374	0.465	0.579	0.721	0.897	1.117	1.391	1.732	2.156	2.685	3.343	4.162	5.182	6.451	8.032	
50	07/25/2017	11:40:33	26.893	101.334	0.000	No Errors	NA	1.000	0.000328	0.324106	0.398791	0.373128	0.337	1.32946	2.58085		20.6856	3.8075	1.89087	0	0	0	0	0	0.631116	0	0	0	0	0	0	0		
51	07/25/2017	11:40:34	26.893	101.303	0.000	No Errors	NA	1.000	0.000228	0.321926	0.489188	0.381184	0.337	1.59132	1.92044		16.9229	1.26904	1.26045	0	0	0	0	0	0	0	0	0	0.630427	0	0	0		
52	07/25/2017	11:40:35	26.893	101.334	0.000	No Errors	NA	1.000	0.000251	0.324192	0.408515	0.380867	0.337	1.37037	2.04051		16.2965	3.17267	0.630241	0	0	0	1.25984	0	0	0	0	0	0	0	0	0		
53	07/25/2017	11:40:36	26.893	101.334	0.000	No Errors	NA	1.000	0.000427	0.322802	0.465179	0.386235	0.337	1.53115	3.18136		26.9566	3.17323	0.630352	0	1.2656	0	0.630032	0	0	0	0	0	0.630552	0	0	0		
54	07/25/2017	11:40:37	26.893	101.303	0.000	No Errors	NA	1.000	0.000355	0.321378	0.348106	0.347082	0.337	1.0776	3.12111		28.2083	4.4422	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
55	07/25/2017	11:40:38	26.923	101.334	0.000	No Errors	NA	1.000	0.0004	0.323587	0.377686	0.365643	0.337	1.24191	3.06122		25.0752	5.07703	0.630335	0.630129	0	0	0.630015	0	0	0	0	0	0	0	0	0		
56	07/25/2017	11:40:39	26.923	101.334	0.000	No Errors	NA	1.000	0.000401	0.324512	0.470104	0.386238	0.337	1.5377	3.18128		25.0752	5.71166	1.26067	0	0	0	0	0	0.631162	0	0	0	0.630536	0	0	0		
57	07/25/2017	11:40:40	26.923	101.303	0.000	No Errors	NA	1.000	0.000282	0.32405	0.356038	0.354468	0.337	1.09665	2.34066		18.8042	5.71098	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
58	07/25/2017	11:40:41	26.923	101.303	0.000	No Errors	NA	1.000	0.000344	0.330148	0.418239	0.395168	0.337	1.33532	2.64091		16.9248	6.34593	2.5212	0.630094	0.632748	0	0	0.630332	0	0	0	0	0	0	0	0		
59	07/25/2017	11:40:42	26.923	101.334	0.000	No Errors	NA	1.000	0.000309	0.322966	0.366708	0.360315	0.337	1.18498	2.16067		18.1779	3.17285	0.630277	0	0.632725	0	0	0	0	0	0	0	0	0	0	0		
60	07/25/2017	11:40:43	26.923	101.334	0.000	No Errors	NA	1.000	0.00032	0.325437	0.409989	0.381643	0.337	1.3553	2.64085		20.0586	4.44204	1.89085	0	0.632732	0	0	0	0.631111	0	0	0	0	0	0	0		
61	07/25/2017	11:40:44	26.923	101.334	0.000	No Errors	NA	1.000	0.000383	0.325065	0.421702	0.387934	0.337	1.39642	2.52097		19.433	3.17309	1.89097	0.630118	0	0.630092	0	0	0.631151	0	0	0	0	0	0	0		
62	07/25/2017	11:40:45	26.923	101.334	0.000	No Errors	NA	1.000	0.000321	0.322729	0.362477	0.35823	0.337	1.15508	2.58083		21.9391	3.17289	1.26057	0.630079	0	0	0	0	0	0	0	0	0	0	0	0		
